NOMEFILE,ANNO,TIPO,liste_sindaco_preferenze_referendum_presidente,rounds,DATA,CITTA,id_elections
senato_2013_liste.csv,2013,senato,liste,single-round,2013-02-24,FIRENZE,senato_2013_liste.csv2013_senato_single-round_FIRENZE
comunali_2009_liste.csv,2009,comunali,liste,single-round,2009-06-06,FIRENZE,comunali_2009_liste.csv2009_comunali_single-round_FIRENZE
senato_2008_liste.csv,2008,senato,liste,single-round,2008-04-13,FIRENZE,senato_2008_liste.csv2008_senato_single-round_FIRENZE
camera_2008_liste.csv,2008,camera,liste,single-round,2008-04-13,FIRENZE,camera_2008_liste.csv2008_camera_single-round_FIRENZE
camera_2022.csv,2022,camera,liste,single-round,2022-09-25,FIRENZE,camera_2022.csv2022_camera_single-round_FIRENZE
regionali_preferenze_2020.csv,2020,regionali,preferenze,single-round,2020-09-20,GENOVA,regionali_preferenze_2020.csv2020_regionali_single-round_GENOVA
regionali_presidente_2020.csv,2020,regionali,presidente,single-round,2020-09-20,GENOVA,regionali_presidente_2020.csv2020_regionali_single-round_GENOVA
regionali_liste_2020.csv,2020,regionali,liste,single-round,2020-09-20,GENOVA,regionali_liste_2020.csv2020_regionali_single-round_GENOVA
camera_liste_2022.csv,2022,camera,liste,single-round,2022-09-25,GENOVA,camera_liste_2022.csv2022_camera_single-round_GENOVA
europee_preferenze_2019.csv,2019,europee,preferenze,single-round,2019-05-26,GENOVA,europee_preferenze_2019.csv2019_europee_single-round_GENOVA
europee_liste_2019.csv,2019,europee,liste,single-round,2019-05-26,GENOVA,europee_liste_2019.csv2019_europee_single-round_GENOVA
senato_liste_2018.csv,2018,senato,liste,single-round,2018-03-04,GENOVA,senato_liste_2018.csv2018_senato_single-round_GENOVA
camera_liste_2018.csv,2018,camera,liste,single-round,2018-03-04,GENOVA,camera_liste_2018.csv2018_camera_single-round_GENOVA
comunali_sindaco_2017.csv,2017,comunali,sindaco,first-round,2017-06-11,GENOVA,comunali_sindaco_2017.csv2017_comunali_first-round_GENOVA
comunali_liste_2017.csv,2017,comunali,liste,first-round,2017-06-11,GENOVA,comunali_liste_2017.csv2017_comunali_first-round_GENOVA
comunali_sindaco_2017ballottaggio.csv,2017,comunali,sindaco,run-off,2017-06-25,GENOVA,comunali_sindaco_2017ballottaggio.csv2017_comunali_run-off_GENOVA
comunali_preferenze_2017.csv,2017,comunali,preferenze,first-round,2017-06-11,GENOVA,comunali_preferenze_2017.csv2017_comunali_first-round_GENOVA
municipali_preferenze_2017_municipio_1.csv,2017,municipali,preferenze,first-round,2017-06-11,GENOVA,municipali_preferenze_2017_municipio_1.csv2017_municipali_first-round_GENOVA
municipali_preferenze_2017_municipio_2.csv,2017,municipali,preferenze,first-round,2017-06-11,GENOVA,municipali_preferenze_2017_municipio_2.csv2017_municipali_first-round_GENOVA
municipali_preferenze_2017_municipio_3.csv,2017,municipali,preferenze,first-round,2017-06-11,GENOVA,municipali_preferenze_2017_municipio_3.csv2017_municipali_first-round_GENOVA
municipali_preferenze_2017_municipio_4.csv,2017,municipali,preferenze,first-round,2017-06-11,GENOVA,municipali_preferenze_2017_municipio_4.csv2017_municipali_first-round_GENOVA
municipali_preferenze_2017_municipio_5.csv,2017,municipali,preferenze,first-round,2017-06-11,GENOVA,municipali_preferenze_2017_municipio_5.csv2017_municipali_first-round_GENOVA
municipali_preferenze_2017_municipio_6.csv,2017,municipali,preferenze,first-round,2017-06-11,GENOVA,municipali_preferenze_2017_municipio_6.csv2017_municipali_first-round_GENOVA
municipali_preferenze_2017_municipio_7.csv,2017,municipali,preferenze,first-round,2017-06-11,GENOVA,municipali_preferenze_2017_municipio_7.csv2017_municipali_first-round_GENOVA
municipali_preferenze_2017_municipio_8.csv,2017,municipali,preferenze,first-round,2017-06-11,GENOVA,municipali_preferenze_2017_municipio_8.csv2017_municipali_first-round_GENOVA
municipali_preferenze_2017_municipio_9.csv,2017,municipali,preferenze,first-round,2017-06-11,GENOVA,municipali_preferenze_2017_municipio_9.csv2017_municipali_first-round_GENOVA
municipali_liste_2017_municipio9.csv,2017,municipali,liste,single-round,2017-06-11,GENOVA,municipali_liste_2017_municipio9.csv2017_municipali_single-round_GENOVA
municipali_liste_2017_municipio1.csv,2017,municipali,liste,single-round,2017-06-11,GENOVA,municipali_liste_2017_municipio1.csv2017_municipali_single-round_GENOVA
municipali_liste_2017_municipio2.csv,2017,municipali,liste,single-round,2017-06-11,GENOVA,municipali_liste_2017_municipio2.csv2017_municipali_single-round_GENOVA
municipali_liste_2017_municipio3.csv,2017,municipali,liste,single-round,2017-06-11,GENOVA,municipali_liste_2017_municipio3.csv2017_municipali_single-round_GENOVA
municipali_liste_2017_municipio4.csv,2017,municipali,liste,single-round,2017-06-11,GENOVA,municipali_liste_2017_municipio4.csv2017_municipali_single-round_GENOVA
municipali_liste_2017_municipio5.csv,2017,municipali,liste,single-round,2017-06-11,GENOVA,municipali_liste_2017_municipio5.csv2017_municipali_single-round_GENOVA
municipali_liste_2017_municipio6.csv,2017,municipali,liste,single-round,2017-06-11,GENOVA,municipali_liste_2017_municipio6.csv2017_municipali_single-round_GENOVA
municipali_liste_2017_municipio7.csv,2017,municipali,liste,single-round,2017-06-11,GENOVA,municipali_liste_2017_municipio7.csv2017_municipali_single-round_GENOVA
municipali_liste_2017_municipio8.csv,2017,municipali,liste,single-round,2017-06-11,GENOVA,municipali_liste_2017_municipio8.csv2017_municipali_single-round_GENOVA
referendum_referendum_2016.csv,2016,referendum,referendum,single-round,2016-12-04,GENOVA,referendum_referendum_2016.csv2016_referendum_single-round_GENOVA
regionali_presidente_2015.csv,2015,regionali,presidente,first-round,2015-05-31,GENOVA,regionali_presidente_2015.csv2015_regionali_first-round_GENOVA
regionali_liste_2015.csv,2015,regionali,liste,first-round,2015-05-31,GENOVA,regionali_liste_2015.csv2015_regionali_first-round_GENOVA
regionali_preferenze_2015.csv,2015,regionali,preferenze,first-round,2015-05-31,GENOVA,regionali_preferenze_2015.csv2015_regionali_first-round_GENOVA
europee_liste_2014.csv,2014,europee,liste,single-round,2014-05-25,GENOVA,europee_liste_2014.csv2014_europee_single-round_GENOVA
europee_preferenze_2014.csv,2014,europee,preferenze,single-round,2014-05-25,GENOVA,europee_preferenze_2014.csv2014_europee_single-round_GENOVA
senato_liste_2013.csv,2013,senato,liste,single-round,2013-02-24,GENOVA,senato_liste_2013.csv2013_senato_single-round_GENOVA
camera_liste_2013.csv,2013,camera,liste,single-round,2013-02-24,GENOVA,camera_liste_2013.csv2013_camera_single-round_GENOVA
comunali_sindaco_2012.csv,2012,comunali,sindaco,first-round,2012-05-06,GENOVA,comunali_sindaco_2012.csv2012_comunali_first-round_GENOVA
comunali_liste_2012.csv,2012,comunali,liste,first-round,2012-05-06,GENOVA,comunali_liste_2012.csv2012_comunali_first-round_GENOVA
comunali_sindaco_2012.csv,2012,comunali,sindaco,run-off,2012-05-20,GENOVA,comunali_sindaco_2012.csv2012_comunali_run-off_GENOVA
municipali_sindaco_2012_municipio_1.csv,2012,municipali,sindaco,first-round,2012-05-06,GENOVA,municipali_sindaco_2012_municipio_1.csv2012_municipali_first-round_GENOVA
municipali_sindaco_2012_municipio_2.csv,2012,municipali,sindaco,first-round,2012-05-06,GENOVA,municipali_sindaco_2012_municipio_2.csv2012_municipali_first-round_GENOVA
municipali_sindaco_2012_municipio_3.csv,2012,municipali,sindaco,first-round,2012-05-06,GENOVA,municipali_sindaco_2012_municipio_3.csv2012_municipali_first-round_GENOVA
municipali_sindaco_2012_municipio_4.csv,2012,municipali,sindaco,first-round,2012-05-06,GENOVA,municipali_sindaco_2012_municipio_4.csv2012_municipali_first-round_GENOVA
municipali_sindaco_2012_municipio_5.csv,2012,municipali,sindaco,first-round,2012-05-06,GENOVA,municipali_sindaco_2012_municipio_5.csv2012_municipali_first-round_GENOVA
municipali_sindaco_2012_municipio_6.csv,2012,municipali,sindaco,first-round,2012-05-06,GENOVA,municipali_sindaco_2012_municipio_6.csv2012_municipali_first-round_GENOVA
municipali_sindaco_2012_municipio_7.csv,2012,municipali,sindaco,first-round,2012-05-06,GENOVA,municipali_sindaco_2012_municipio_7.csv2012_municipali_first-round_GENOVA
municipali_sindaco_2012_municipio_8.csv,2012,municipali,sindaco,first-round,2012-05-06,GENOVA,municipali_sindaco_2012_municipio_8.csv2012_municipali_first-round_GENOVA
municipali_sindaco_2012_municipio_9.csv,2012,municipali,sindaco,first-round,2012-05-06,GENOVA,municipali_sindaco_2012_municipio_9.csv2012_municipali_first-round_GENOVA
municipali_preferenze_2012_municipio_1.csv,2012,municipali,preferenze,single-round,2012-05-06,GENOVA,municipali_preferenze_2012_municipio_1.csv2012_municipali_single-round_GENOVA
municipali_preferenze_2012_municipio_2.csv,2012,municipali,preferenze,single-round,2012-05-06,GENOVA,municipali_preferenze_2012_municipio_2.csv2012_municipali_single-round_GENOVA
municipali_preferenze_2012_municipio_3.csv,2012,municipali,preferenze,single-round,2012-05-06,GENOVA,municipali_preferenze_2012_municipio_3.csv2012_municipali_single-round_GENOVA
municipali_preferenze_2012_municipio_4.csv,2012,municipali,preferenze,single-round,2012-05-06,GENOVA,municipali_preferenze_2012_municipio_4.csv2012_municipali_single-round_GENOVA
municipali_preferenze_2012_municipio_5.csv,2012,municipali,preferenze,single-round,2012-05-06,GENOVA,municipali_preferenze_2012_municipio_5.csv2012_municipali_single-round_GENOVA
municipali_preferenze_2012_municipio_6.csv,2012,municipali,preferenze,single-round,2012-05-06,GENOVA,municipali_preferenze_2012_municipio_6.csv2012_municipali_single-round_GENOVA
municipali_preferenze_2012_municipio_7.csv,2012,municipali,preferenze,single-round,2012-05-06,GENOVA,municipali_preferenze_2012_municipio_7.csv2012_municipali_single-round_GENOVA
municipali_preferenze_2012_municipio_8.csv,2012,municipali,preferenze,single-round,2012-05-06,GENOVA,municipali_preferenze_2012_municipio_8.csv2012_municipali_single-round_GENOVA
municipali_preferenze_2012_municipio_9.csv,2012,municipali,preferenze,single-round,2012-05-06,GENOVA,municipali_preferenze_2012_municipio_9.csv2012_municipali_single-round_GENOVA
regionali_liste_2010.csv,2010,regionali,liste,single-round,2010-03-28,GENOVA,regionali_liste_2010.csv2010_regionali_single-round_GENOVA
referendum_referendum_2009_referendumcamera_collegamento.csv,2009,referendum,referendum,single-round,2009-06-21,GENOVA,referendum_referendum_2009_referendumcamera_collegamento.csv2009_referendum_single-round_GENOVA
referendum_referendum_2009_referendumsenato_collegamento.csv,2009,referendum,referendum,single-round,2009-06-21,GENOVA,referendum_referendum_2009_referendumsenato_collegamento.csv2009_referendum_single-round_GENOVA
referendum_referendum_2009_referendumcamera_doppia.csv,2009,referendum,referendum,single-round,2009-06-21,GENOVA,referendum_referendum_2009_referendumcamera_doppia.csv2009_referendum_single-round_GENOVA
europee_liste_2009.csv,2009,europee,liste,single-round,2009-07-06,GENOVA,europee_liste_2009.csv2009_europee_single-round_GENOVA
senato_liste_2008.csv,2008,senato,liste,single-round,2008-04-13,GENOVA,senato_liste_2008.csv2008_senato_single-round_GENOVA
camera_liste_2008.csv,2008,camera,liste,single-round,2008-04-13,GENOVA,camera_liste_2008.csv2008_camera_single-round_GENOVA
referendum_referendum_2006.csv,2006,referendum,referendum,single-round,2006-06-25,GENOVA,referendum_referendum_2006.csv2006_referendum_single-round_GENOVA
senato_liste_2006.csv,2006,senato,liste,single-round,2006-04-09,GENOVA,senato_liste_2006.csv2006_senato_single-round_GENOVA
camera_liste_2006.csv,2006,camera,liste,single-round,2006-04-09,GENOVA,camera_liste_2006.csv2006_camera_single-round_GENOVA
regionali_liste_2005.csv,2005,regionali,liste,single-round,2005-04-03,GENOVA,regionali_liste_2005.csv2005_regionali_single-round_GENOVA
senato_liste_2006.csv,2006,senato,liste,single-round,2006-04-09,PALERMO,senato_liste_2006.csv2006_senato_single-round_PALERMO
comune_preferenze_liste_2012.csv,2012,comunali,preferenze,single-round,2012-05-06,PALERMO,comune_preferenze_liste_2012.csv2012_comunali_single-round_PALERMO
camera_liste_2013.csv,2013,camera,liste,single-round,2013-02-24,PALERMO,camera_liste_2013.csv2013_camera_single-round_PALERMO
politiche_camera_2022.csv,2022,camera,liste,single-round,2022-09-25,PALERMO,politiche_camera_2022.csv2022_camera_single-round_PALERMO
politiche_camera_2018.csv,2018,camera,liste,single-round,2018-03-04,PALERMO,politiche_camera_2018.csv2018_camera_single-round_PALERMO
europee_liste_2019.csv,2019,europee,liste,single-round,2019-05-26,PALERMO,europee_liste_2019.csv2019_europee_single-round_PALERMO
elezioni-europee-1994-preferenze-alle-liste.csv,1994,europee,liste,single-round,1994-06-12,BOLOGNA,elezioni-europee-1994-preferenze-alle-liste.csv1994_europee_single-round_BOLOGNA
elezioni-amministrative-1995-risultati-votazioni-candidati-sindaci.csv,1995,comunali,sindaco,first-round,1995-04-23,BOLOGNA,elezioni-amministrative-1995-risultati-votazioni-candidati-sindaci.csv1995_comunali_first-round_BOLOGNA
elezioni-amministrative-1995-voti-alle-liste-per-il-consiglio-comunale.csv,1995,comunali,liste,single-round,1995-04-23,BOLOGNA,elezioni-amministrative-1995-voti-alle-liste-per-il-consiglio-comunale.csv1995_comunali_single-round_BOLOGNA
elezioni-politiche-1996-risultati-camera-uninominale.csv,1996,camera,liste,single-round,1996-04-21,BOLOGNA,elezioni-politiche-1996-risultati-camera-uninominale.csv1996_camera_single-round_BOLOGNA
elezioni-politiche-1996-voti-liste-camera-dei-deputati-proporzionale.csv,1996,camera,liste,single-round,1996-04-21,BOLOGNA,elezioni-politiche-1996-voti-liste-camera-dei-deputati-proporzionale.csv1996_camera_single-round_BOLOGNA
elezioni-politiche-1996-voti-liste-senato-della-repubblica.csv,1996,senato,liste,single-round,1996-04-21,BOLOGNA,elezioni-politiche-1996-voti-liste-senato-della-repubblica.csv1996_senato_single-round_BOLOGNA
elezioni-amministrative-1999-preferenze-liste-consiglio-comunale.csv,1999,comunali,preferenze,single-round,1999-06-13,BOLOGNA,elezioni-amministrative-1999-preferenze-liste-consiglio-comunale.csv1999_comunali_single-round_BOLOGNA
elezioni-amministrative-1999-risultati-votazioni-candidati-sindaci.csv,1999,comunali,sindaco,first-round,1999-06-13,BOLOGNA,elezioni-amministrative-1999-risultati-votazioni-candidati-sindaci.csv1999_comunali_first-round_BOLOGNA
elezioni-amministrative-1999-voti-alle-liste-per-il-consiglio-comunale.csv,1999,comunali,liste,single-round,1999-06-13,BOLOGNA,elezioni-amministrative-1999-voti-alle-liste-per-il-consiglio-comunale.csv1999_comunali_single-round_BOLOGNA
elezioni-europee-1999-preferenze-ai-candidati.csv,1999,europee,preferenze,single-round,1999-06-13,BOLOGNA,elezioni-europee-1999-preferenze-ai-candidati.csv1999_europee_single-round_BOLOGNA
elezioni-europee-1999-preferenze-alle-liste.csv,1999,europee,liste,single-round,1999-06-13,BOLOGNA,elezioni-europee-1999-preferenze-alle-liste.csv1999_europee_single-round_BOLOGNA
elezioni-politiche-2001-voti-liste-camera-dei-deputati-proporzionale.csv,2001,camera,liste,single-round,2001-05-13,BOLOGNA,elezioni-politiche-2001-voti-liste-camera-dei-deputati-proporzionale.csv2001_camera_single-round_BOLOGNA
elezioni-politiche-2001-voti-liste-camera-dei-deputati-uninominale.csv,2001,camera,liste,single-round,2001-05-13,BOLOGNA,elezioni-politiche-2001-voti-liste-camera-dei-deputati-uninominale.csv2001_camera_single-round_BOLOGNA
elezioni-politiche-2001-voti-liste-senato-della-repubblica.csv,2001,senato,liste,single-round,2001-05-13,BOLOGNA,elezioni-politiche-2001-voti-liste-senato-della-repubblica.csv2001_senato_single-round_BOLOGNA
elezioni-amministrative-2004-preferenze-liste-consiglio.csv,2004,comunali,preferenze,single-round,2004-06-12,BOLOGNA,elezioni-amministrative-2004-preferenze-liste-consiglio.csv2004_comunali_single-round_BOLOGNA
elezioni-amministrative-2004-risultati-votazioni-candidati-sindaci.csv,2004,comunali,sindaco,first-round,2004-06-12,BOLOGNA,elezioni-amministrative-2004-risultati-votazioni-candidati-sindaci.csv2004_comunali_first-round_BOLOGNA
elezioni-amministrative-2004-voti-alle-liste-per-il-consiglio-comunale.csv,2004,comunali,liste,single-round,2004-06-12,BOLOGNA,elezioni-amministrative-2004-voti-alle-liste-per-il-consiglio-comunale.csv2004_comunali_single-round_BOLOGNA
elezioni-politiche-2006-voti-liste-camera-dei-deputati.csv,2006,camera,liste,single-round,2006-04-09,BOLOGNA,elezioni-politiche-2006-voti-liste-camera-dei-deputati.csv2006_camera_single-round_BOLOGNA
elezioni-politiche-2006-voti-liste-senato-della-repubblica.csv,2006,senato,liste,single-round,2006-04-09,BOLOGNA,elezioni-politiche-2006-voti-liste-senato-della-repubblica.csv2006_senato_single-round_BOLOGNA
elezioni-politiche-2008-voti-liste-camera-dei-deputati.csv,2008,camera,liste,single-round,2008-04-13,BOLOGNA,elezioni-politiche-2008-voti-liste-camera-dei-deputati.csv2008_camera_single-round_BOLOGNA
elezioni-politiche-2008-voti-liste-senato-della-repubblica.csv,2008,senato,liste,single-round,2008-04-13,BOLOGNA,elezioni-politiche-2008-voti-liste-senato-della-repubblica.csv2008_senato_single-round_BOLOGNA
comunali_preferenze_2009.csv,2009,comunali,preferenze,single-round,2009-06-06,BOLOGNA,comunali_preferenze_2009.csv2009_comunali_single-round_BOLOGNA
elezioni-amministrative-2009-risultati-votazioni-candidati-sindaci.csv,2009,comunali,sindaco,first-round,2009-06-06,BOLOGNA,elezioni-amministrative-2009-risultati-votazioni-candidati-sindaci.csv2009_comunali_first-round_BOLOGNA
elezioni-amministrative-2009-voti-alle-liste-per-il-consiglio-comunale.csv,2009,comunali,liste,single-round,2009-06-06,BOLOGNA,elezioni-amministrative-2009-voti-alle-liste-per-il-consiglio-comunale.csv2009_comunali_single-round_BOLOGNA
elezioni-europee-2009-preferenze-ai-candidati.csv,2009,europee,preferenze,single-round,2009-06-06,BOLOGNA,elezioni-europee-2009-preferenze-ai-candidati.csv2009_europee_single-round_BOLOGNA
elezioni-europee-2009-preferenze-alle-liste.csv,2009,europee,liste,single-round,2009-06-06,BOLOGNA,elezioni-europee-2009-preferenze-alle-liste.csv2009_europee_single-round_BOLOGNA
elezioni-amministrative-2011-consiglio.csv,2011,comunali,liste,single-round,2011-05-15,BOLOGNA,elezioni-amministrative-2011-consiglio.csv2011_comunali_single-round_BOLOGNA
comunali_preferenze_2011.csv,2011,comunali,preferenze,single-round,2011-05-15,BOLOGNA,comunali_preferenze_2011.csv2011_comunali_single-round_BOLOGNA
elezioni-amministrative-2011-risultati-votazioni-candidati-sindaci.csv,2011,comunali,sindaco,first-round,2011-05-16,BOLOGNA,elezioni-amministrative-2011-risultati-votazioni-candidati-sindaci.csv2011_comunali_first-round_BOLOGNA
elezioni-politiche-2013-voti-liste-camera-dei-deputati.csv,2013,camera,liste,single-round,2013-02-24,BOLOGNA,elezioni-politiche-2013-voti-liste-camera-dei-deputati.csv2013_camera_single-round_BOLOGNA
elezioni-politiche-2013-voti-liste-senato-della-repubblica.csv,2013,senato,liste,single-round,2013-02-24,BOLOGNA,elezioni-politiche-2013-voti-liste-senato-della-repubblica.csv2013_senato_single-round_BOLOGNA
comunali_preferenze_2014.csv,2014,comunali,preferenze,single-round,2014-05-25,BOLOGNA,comunali_preferenze_2014.csv2014_comunali_single-round_BOLOGNA
elezioni-amministrative-2009-preferenze-lista-bologna-2014.csv,2014,comunali,preferenze,single-round,2014-05-25,BOLOGNA,elezioni-amministrative-2009-preferenze-lista-bologna-2014.csv2014_comunali_single-round_BOLOGNA
elezioni-europee-2014-preferenze-ai-candidati.csv,2014,europee,preferenze,single-round,2014-05-25,BOLOGNA,elezioni-europee-2014-preferenze-ai-candidati.csv2014_europee_single-round_BOLOGNA
elezioni-europee-2014-preferenze-alle-liste.csv,2014,europee,liste,single-round,2014-05-25,BOLOGNA,elezioni-europee-2014-preferenze-alle-liste.csv2014_europee_single-round_BOLOGNA
elezioni-amministrative-2016-consigli-circoscrizionali-voti-alle-liste.csv,2016,municipali,liste,single-round,2016-06-05,BOLOGNA,elezioni-amministrative-2016-consigli-circoscrizionali-voti-alle-liste.csv2016_municipali_single-round_BOLOGNA
elezioni-amministrative-2016-risultati-votazioni-candidati-sindaci.csv,2016,comunali,sindaco,first-round,2016-06-05,BOLOGNA,elezioni-amministrative-2016-risultati-votazioni-candidati-sindaci.csv2016_comunali_first-round_BOLOGNA
elezioni-amministrative-2016-turno-di-ballottaggio.csv,2016,comunali,sindaco,run-off,2016-06-19,BOLOGNA,elezioni-amministrative-2016-turno-di-ballottaggio.csv2016_comunali_run-off_BOLOGNA
elezioni-amministrative-2016-voti-alle-liste-per-il-consiglio-comunale.csv,2016,comunali,liste,single-round,2016-06-05,BOLOGNA,elezioni-amministrative-2016-voti-alle-liste-per-il-consiglio-comunale.csv2016_comunali_single-round_BOLOGNA
preferenze_comunali_2016.csv,2016,comunali,preferenze,single-round,2016-06-05,BOLOGNA,preferenze_comunali_2016.csv2016_comunali_single-round_BOLOGNA
camera_2018_liste.csv,2018,camera,liste,single-round,2018-03-04,BOLOGNA,camera_2018_liste.csv2018_camera_single-round_BOLOGNA
elezioni-politiche-2018-voti-ai-candidati-senato-della-repubblica.csv,2018,senato,liste,single-round,2018-03-04,BOLOGNA,elezioni-politiche-2018-voti-ai-candidati-senato-della-repubblica.csv2018_senato_single-round_BOLOGNA
elezioni-politiche-2018-voti-alle-liste-senato-della-repubblica.csv,2018,senato,liste,single-round,2018-03-04,BOLOGNA,elezioni-politiche-2018-voti-alle-liste-senato-della-repubblica.csv2018_senato_single-round_BOLOGNA
elezioni-europee-2019-preferenze-ai-candidati-suddivisi-per-sezione.csv,2019,europee,preferenze,single-round,2019-05-26,BOLOGNA,elezioni-europee-2019-preferenze-ai-candidati-suddivisi-per-sezione.csv2019_europee_single-round_BOLOGNA
elezioni-europee-2019-preferenze-alle-liste.csv,2019,europee,liste,single-round,2019-05-26,BOLOGNA,elezioni-europee-2019-preferenze-alle-liste.csv2019_europee_single-round_BOLOGNA
elezioni-regionali-26-gennaio-2020-voti-ai-presidenti-candidati.csv,2020,regionali,presidente,single-round,2020-09-20,BOLOGNA,elezioni-regionali-26-gennaio-2020-voti-ai-presidenti-candidati.csv2020_regionali_single-round_BOLOGNA
elezioni-regionali-26-gennaio-2020-voti-alle-liste.csv,2020,regionali,liste,single-round,2020-09-20,BOLOGNA,elezioni-regionali-26-gennaio-2020-voti-alle-liste.csv2020_regionali_single-round_BOLOGNA
elezioni-regionali-26-gennaio-2020-voti-di-lista.csv,2020,regionali,preferenze,single-round,2020-09-20,BOLOGNA,elezioni-regionali-26-gennaio-2020-voti-di-lista.csv2020_regionali_single-round_BOLOGNA
elezioni-amministrative-2021-consigli-circoscrizionali-voti-alle-liste.csv,2021,municipali,liste,single-round,2021-10-03,BOLOGNA,elezioni-amministrative-2021-consigli-circoscrizionali-voti-alle-liste.csv2021_municipali_single-round_BOLOGNA
elezioni-amministrative-2021-risultati-votazioni-candidati-sindaci.csv,2021,comunali,sindaco,first-round,2021-10-03,BOLOGNA,elezioni-amministrative-2021-risultati-votazioni-candidati-sindaci.csv2021_comunali_first-round_BOLOGNA
elezioni-amministrative-2021-voti-alle-liste-per-il-consiglio-comunale.csv,2021,comunali,liste,single-round,2021-10-03,BOLOGNA,elezioni-amministrative-2021-voti-alle-liste-per-il-consiglio-comunale.csv2021_comunali_single-round_BOLOGNA
preferenze_comunali_2021.csv,2021,comunali,preferenze,single-round,2021-10-03,BOLOGNA,preferenze_comunali_2021.csv2021_comunali_single-round_BOLOGNA
camera_liste_2022.csv,2022,camera,liste,single-round,2022-09-25,BOLOGNA,camera_liste_2022.csv2022_camera_single-round_BOLOGNA
camera_liste_2022.csv,2022,camera,liste,single-round,2022-09-25,TARANTO,camera_liste_2022.csv2022_camera_single-round_TARANTO
europee_liste_2019.csv,2019,europee,liste,single-round,2019-05-26,TARANTO,europee_liste_2019.csv2019_europee_single-round_TARANTO
camera_liste_2013.csv,2013,camera,liste,single-round,2013-02-24,TARANTO,camera_liste_2013.csv2013_camera_single-round_TARANTO
camera_liste_2018.csv,2018,camera,liste,single-round,2018-03-04,TARANTO,camera_liste_2018.csv2018_camera_single-round_TARANTO
europee_liste_2014.csv,2014,europee,liste,single-round,2014-05-25,TARANTO,europee_liste_2014.csv2014_europee_single-round_TARANTO
comune_liste_2017.csv,2017,comunali,liste,first-round,2017-06-11,TARANTO,comune_liste_2017.csv2017_comunali_first-round_TARANTO
comune_liste_2012.csv,2012,comunali,liste,first-round,2012-05-06,TARANTO,comune_liste_2012.csv2012_comunali_first-round_TARANTO
comune_liste_2022.csv,2022,comune,liste,first-round,2022-09-25,TARANTO,comune_liste_2022.csv2022_comune_first-round_TARANTO
regionali_liste_2020.csv,2020,regionali,liste,first-round,2020-09-21,TARANTO,regionali_liste_2020.csv2020_regionali_first-round_TARANTO
regionali_liste_2015.csv,2015,regionali,liste,first-round,2015-05-31,TARANTO,regionali_liste_2015.csv2015_regionali_first-round_TARANTO
europee_2024.csv,2024,europee,liste,single-round,2024-06-09,TORINO,europee_2024.csv2024_europee_single-round_TORINO
europee_2024.csv,2024,europee,liste,single-round,2024-06-09,ROMA,europee_2024.csv2024_europee_single-round_ROMA
europee_2024.csv,2024,europee,liste,single-round,2024-06-09,MILANO,europee_2024.csv2024_europee_single-round_MILANO
europee_2024.csv,2024,europee,liste,single-round,2024-06-09,NAPOLI,europee_2024.csv2024_europee_single-round_NAPOLI
europee_2024.csv,2024,europee,liste,single-round,2024-06-09,FIRENZE,europee_2024.csv2024_europee_single-round_FIRENZE
europee_2024.csv,2024,europee,liste,single-round,2024-06-09,GENOVA,europee_2024.csv2024_europee_single-round_GENOVA
europee_2024.csv,2024,europee,liste,single-round,2024-06-09,PALERMO,europee_2024.csv2024_europee_single-round_PALERMO
europee_2024.csv,2024,europee,liste,single-round,2024-06-09,BOLOGNA,europee_2024.csv2024_europee_single-round_BOLOGNA
europee_2024.csv,2024,europee,liste,single-round,2024-06-09,BARI,europee_2024.csv2024_europee_single-round_BARI
